#{"t_start": 1682366685.5042574, "env_id": null}
r,l,t,current_date,agent_id
287.26337,35,14998.454303,2018-02-09,3
244.43335,35,14998.454398,2018-05-05,23
275.6067,39,14998.454415,2018-05-29,26
214.3467,35,14999.227944,2017-11-27,31
294.32,38,15001.088722,2017-06-23,1
248.87001,38,15001.08884,2018-08-12,4
196.19333,40,15001.088869,2017-09-13,30
278.70334,52,15001.760294,2017-09-20,17
269.6967,33,15003.817466,2017-07-02,18
317.55334,40,15003.817553,2018-08-15,25
296.75333,45,15003.81757,2018-03-01,29
239.73665,61,15004.995723,2017-11-01,9
263.9267,30,15005.892228,2017-12-20,11
293.72668,37,15005.892345,2017-12-05,24
325.28333,35,15006.718232,2017-08-26,27
246.39665,42,15007.332291,2017-06-23,7
237.57997,36,15007.332382,2018-04-14,14
205.33667,24,15007.3324,2017-12-29,22
244.77003,34,15008.081543,2017-06-15,10
274.65668,32,15009.408238,2018-03-18,6
279.31335,36,15010.061172,2017-08-26,5
247.71333,31,15010.75361,2017-12-02,2
307.5533,30,15010.753727,2017-12-06,8
205.85666,28,15011.599191,2017-10-14,12
207.31999,29,15011.59928,2017-05-25,20
280.5433,34,15013.648842,2018-02-01,16
268.17334,36,15013.648964,2017-06-27,28
235.50334,36,15014.878038,2018-08-11,0
251.03003,27,15017.011273,2017-12-09,3
246.58,28,15017.654814,2018-01-12,26
302.84006,41,15019.166194,2018-08-16,19
244.41333,34,15021.642202,2018-08-28,23
241.00334,42,15022.906075,2017-11-30,21
255.50003,42,15024.302688,2018-01-25,13
252.77333,31,15025.149081,2018-08-01,18
244.78333,38,15025.149173,2018-01-11,31
312.22333,36,15026.079429,2018-04-13,1
312.40994,45,15027.396405,2018-07-15,15
241.47,34,15027.3965,2017-11-20,29
243.58,33,15028.039884,2017-05-25,9
292.18665,34,15029.476795,2018-04-10,24
268.28665,38,15030.034539,2018-03-25,25
295.80667,29,15030.72754,2017-09-30,8
299.77667,34,15030.727655,2017-08-06,14
293.90326,44,15031.692352,2017-10-31,30
271.0833,30,15032.504513,2017-07-02,20
267.83334,37,15033.238817,2017-07-08,7
303.45,45,15033.23893,2017-09-22,17
305.63336,39,15034.084538,2018-05-24,27
289.55334,36,15034.756568,2017-07-11,6
242.69002,35,15035.46264,2017-12-18,2
313.50336,30,15036.225342,2017-07-29,0
281.94,37,15036.22544,2018-03-23,5
270.18338,41,15037.327278,2018-08-24,10
244.51335,44,15037.327366,2018-08-24,11
207.74002,52,15038.058088,2017-09-12,4
273.24335,39,15039.295203,2018-01-31,12
263.81998,32,15040.156864,2018-02-21,3
288.51004,37,15040.156957,2018-03-11,16
272.25998,48,15041.808489,2017-09-25,22
297.41336,39,15041.808605,2018-07-10,28
275.99667,35,15042.993411,2017-07-17,26
251.1267,29,15046.229662,2017-10-02,18
287.7367,36,15047.790151,2017-08-21,23
230.66664,36,15049.325329,2018-02-19,21
269.34003,35,15049.988725,2018-01-18,13
231.19334,31,15050.986512,2018-02-28,9
263.34335,44,15050.986634,2017-11-15,19
201.55,35,15050.986653,2018-05-14,31
268.04672,35,15051.766458,2018-06-29,1
231.17,21,15052.978441,2018-01-03,4
198.84337,34,15054.778383,2017-05-31,25
274.13333,39,15055.386561,2017-05-29,29
232.48334,36,15056.69302,2017-05-28,8
243.48003,36,15056.693111,2017-12-22,14
276.03665,32,15056.693128,2017-12-02,27
254.5867,30,15057.468933,2017-09-17,5
245.49332,32,15057.469036,2018-02-28,6
300.48,35,15057.469058,2018-07-21,20
206.77667,35,15058.575355,2018-05-22,7
265.18002,35,15058.575445,2017-06-13,17
241.85002,37,15058.575462,2018-08-12,30
324.82327,32,15059.454487,2018-02-23,0
220.68668,42,15060.030703,2018-02-01,24
202.47665,33,15060.888236,2018-06-11,11
286.06006,36,15061.797766,2018-04-13,2
260.74667,30,15061.797865,2018-05-17,16
300.0267,33,15063.091902,2017-12-15,12
320.11667,49,15063.091996,2017-10-31,15
281.71667,37,15064.1663,2018-07-11,10
314.47327,35,15067.88867,2018-03-03,26
234.52669,40,15068.69334,2018-02-28,3
261.48337,38,15068.693562,2017-09-02,22
210.96004,40,15070.418669,2018-08-25,28
313.37662,29,15071.606684,2017-10-20,19
220.37004,30,15072.599006,2018-07-17,9
289.9967,37,15073.553128,2018-02-09,18
313.6133,33,15073.553243,2018-05-30,21
242.59334,36,15074.409986,2018-08-12,23
225.82669,23,15075.079967,2018-01-04,5
263.4134,32,15076.270929,2017-05-29,4
276.51337,37,15077.998033,2017-06-21,1
238.58333,27,15077.998141,2017-08-11,7
269.9934,39,15077.998209,2017-07-27,13
270.21,38,15077.998229,2017-05-27,31
246.66998,27,15078.845694,2018-05-05,0
276.30002,36,15080.572918,2018-01-10,25
259.08997,26,15081.35319,2018-01-04,12
274.04337,33,15082.35709,2018-06-27,17
182.53667,37,15083.612113,2017-06-07,27
237.19005,37,15084.553097,2017-06-07,6
250.44664,37,15084.553191,2017-10-11,20
329.35666,35,15085.150123,2017-08-08,24
283.48666,36,15087.026831,2017-09-10,2
286.57333,40,15087.027004,2018-02-08,30
303.5633,44,15088.330801,2017-10-10,14
305.41663,29,15088.330927,2018-03-14,26
263.03336,40,15089.627592,2018-02-01,16
280.69333,39,15091.052016,2018-08-09,10
232.5767,26,15091.052135,2018-03-29,18
200.36002,50,15091.052152,2017-11-06,29
253.6,46,15092.946795,2017-11-14,11
248.41338,25,15094.81942,2017-11-21,7
263.44666,47,15095.608252,2017-11-04,15
304.4467,37,15095.608404,2018-06-17,28
241.55333,19,15096.313366,2017-10-21,27
249.59004,33,15097.111909,2017-08-01,5
235.85667,37,15097.112033,2017-09-19,19
257.53336,34,15097.112065,2018-01-28,23
306.28668,59,15098.423076,2017-09-25,8
152.01334,32,15099.828524,2017-05-24,1
312.69,46,15100.605771,2017-10-24,3
288.38336,40,15100.605899,2018-07-12,21
255.6,33,15100.605921,2017-10-13,31
294.56335,42,15101.357431,2018-07-01,9
331.02002,39,15102.814859,2018-01-01,4
246.49667,27,15102.81495,2018-08-20,20
241.99998,49,15102.814967,2017-11-29,22
229.86003,32,15102.81498,2017-08-16,25
236.67334,24,15103.491691,2017-07-26,2
220.23666,34,15105.071479,2018-04-23,12
214.95332,22,15105.071574,2017-12-28,16
281.14334,39,15106.047585,2018-01-23,0
195.70332,31,15106.047706,2018-04-24,6
285.03668,40,15106.047729,2017-06-09,13
320.63,37,15108.261084,2018-07-28,17
285.59998,34,15109.044607,2017-10-13,24
271.35663,33,15110.407108,2018-02-06,30
310.7334,32,15111.151485,2017-09-23,26
269.42337,29,15111.835928,2017-09-30,10
249.07999,36,15113.553766,2017-10-04,14
216.85669,30,15114.347246,2018-02-09,11
295.26672,35,15115.611697,2017-10-04,18
261.70673,29,15116.288358,2018-02-23,15
237.10664,28,15117.118169,2018-05-06,5
245.25333,24,15117.766417,2017-09-15,31
285.93335,28,15118.695911,2018-06-21,8
261.2167,34,15120.161237,2017-06-26,28
306.48334,41,15120.161328,2018-01-09,29
299.06006,37,15121.607921,2017-10-06,7
264.13666,26,15121.608045,2017-12-24,25
254.72668,35,15122.207222,2017-09-26,23
187.37671,26,15123.707902,2018-06-26,12
207.96667,21,15123.707998,2018-03-18,24
262.80334,30,15124.748257,2018-06-03,4
224.04669,26,15124.748346,2018-07-23,6
254.7067,32,15124.748363,2017-12-02,9
217.97,28,15125.629765,2018-06-10,16
247.52003,36,15126.490722,2018-05-23,1
260.57672,31,15126.490814,2017-11-22,2
240.84999,36,15127.290854,2017-10-16,21
267.63333,37,15127.973464,2017-05-30,3
269.70993,43,15127.97356,2017-10-10,27
279.88007,31,15128.746184,2018-02-19,13
245.5967,44,15129.690374,2018-05-02,19
249.99335,26,15129.690464,2018-01-15,30
319.6067,37,15130.39917,2017-12-14,20
311.65332,38,15131.031757,2017-06-21,22
247.86668,35,15131.833699,2018-08-15,0
275.90002,36,15134.794324,2018-05-11,17
311.56003,29,15135.396932,2017-08-07,14
241.78001,35,15136.878962,2018-01-23,26
269.49002,29,15137.519668,2017-12-25,18
293.62668,32,15138.26594,2017-10-20,11
316.15,37,15139.03386,2018-03-25,10
167.58002,26,15141.317563,2017-05-31,23
202.90335,28,15142.254671,2017-10-09,7
178.68333,18,15142.254799,2018-06-04,30
279.02664,36,15142.877549,2017-06-13,15
243.74335,32,15143.79767,2018-08-23,29
250.15666,35,15144.492622,2018-03-25,8
246.67665,28,15144.492715,2017-07-24,24
264.09,26,15145.496082,2018-06-10,1
230.89336,29,15146.299218,2018-07-31,4
281.03336,30,15146.299309,2018-06-19,12
235.50668,27,15147.077567,2018-02-23,21
238.08665,34,15147.077659,2018-05-21,25
331.09003,27,15148.051787,2018-06-28,3
296.77667,41,15148.051916,2017-10-25,5
269.63672,37,15148.05195,2018-05-29,28
259.72665,27,15148.968064,2017-11-10,13
307.80338,43,15150.409558,2017-10-10,31
288.8367,35,15151.203442,2017-07-29,9
268.91995,34,15151.873706,2018-03-30,2
234.79997,31,15152.929315,2018-05-28,19
285.40326,37,15153.764974,2018-02-09,16
190.9067,25,15153.765094,2018-06-21,17
279.40668,30,15153.765115,2017-10-18,22
294.87668,36,15154.893021,2017-06-04,27
236.02328,41,15155.690608,2018-02-01,6
245.31668,27,15155.690731,2017-07-24,14
273.64337,36,15156.878955,2017-09-22,20
292.50003,36,15157.994873,2017-08-05,0
237.88004,30,15160.155274,2018-07-11,11
221.11668,31,15160.155367,2017-07-17,18
227.89,23,15160.970545,2017-12-27,29
257.0467,32,15162.286102,2018-03-11,10
249.13335,28,15162.90461,2018-04-02,30
229.79333,30,15163.890681,2017-10-29,23
279.1333,37,15163.890785,2018-04-08,26
260.4167,26,15165.793356,2017-11-19,21
251.59999,29,15166.937996,2018-02-17,1
228.76,25,15166.93809,2018-06-03,13
281.49997,27,15167.683119,2018-05-30,3
238.19331,28,15167.683219,2017-07-26,25
208.97003,32,15168.406707,2017-06-12,24
272.49664,25,15169.255077,2018-08-20,9
252.8033,32,15170.432817,2017-08-14,12
295.5867,30,15170.432946,2018-08-06,28
328.23996,35,15171.233765,2017-08-18,8
272.6634,37,15173.957995,2017-06-26,4
312.56998,42,15173.958094,2018-08-10,7
281.07996,41,15173.958112,2017-08-28,15
242.90999,29,15174.880951,2018-03-27,17
217.78333,33,15174.881079,2018-08-20,31
317.33,32,15175.499009,2017-10-01,2
297.33334,30,15177.513499,2018-05-29,14
316.86002,42,15178.98539,2018-08-30,5
231.7066,35,15178.985483,2017-08-09,16
252.93666,33,15178.985501,2017-06-29,27
271.4267,33,15180.004955,2018-04-07,6
237.93004,36,15180.005057,2018-05-09,22
261.7667,38,15180.916303,2018-08-16,19
247.45003,28,15181.840227,2018-05-18,18
259.77,29,15182.65322,2018-03-30,11
227.39668,33,15183.224441,2017-10-22,0
276.13333,27,15186.855699,2018-07-21,1
305.27667,32,15187.590239,2017-09-30,23
253.99004,30,15188.244581,2017-10-07,21
293.21332,27,15189.618817,2018-06-29,12
222.44,31,15189.618919,2017-09-10,13
221.45335,37,15191.044366,2018-07-20,26
271.31668,29,15191.044492,2018-07-16,28
290.02664,38,15191.044513,2017-07-08,30
309.7534,33,15191.692518,2017-12-10,3
269.85666,42,15193.032863,2017-09-08,10
224.05666,35,15193.032973,2017-05-30,25
203.88666,52,15194.413433,2017-10-25,20
273.99002,30,15195.046274,2017-09-15,4
301.12335,36,15195.046376,2017-08-12,9
262.59332,31,15195.737336,2017-08-22,15
200.1967,37,15197.104449,2018-05-14,8
271.95673,32,15198.124777,2017-06-22,2
284.3433,41,15198.124879,2018-05-15,24
231.3767,51,15198.124898,2018-08-24,29
277.67334,31,15199.634633,2018-02-11,14
221.73334,29,15200.412123,2017-06-27,6
313.0767,36,15200.412266,2017-12-16,31
215.07002,37,15201.404892,2018-07-31,17
285.15997,39,15202.221559,2018-02-06,7
245.73004,32,15202.221659,2018-06-19,27
251.39337,29,15203.72064,2017-10-12,0
252.1467,23,15203.720731,2017-12-31,1
295.5233,34,15203.720748,2017-11-09,5
333.24338,36,15205.078483,2017-08-25,16
286.62,35,15205.888137,2017-08-16,19
295.62668,38,15208.453189,2018-05-10,18
230.29669,30,15209.219457,2017-12-21,23
245.39003,43,15210.739104,2018-08-28,22
245.45337,31,15212.024632,2018-07-26,13
286.04,43,15212.891286,2017-11-28,11
329.18002,34,15212.891377,2017-08-10,21
247.32333,30,15212.891395,2017-06-08,28
247.31335,33,15213.492417,2017-06-07,12
222.93335,32,15214.675675,2017-07-11,3
213.76666,30,15216.059283,2017-12-06,20
274.63333,32,15216.0594,2017-10-13,25
271.04333,35,15216.059418,2017-10-27,26
211.81334,31,15217.543352,2017-06-28,9
292.36664,37,15217.543474,2018-08-18,30
212.1667,25,15218.406523,2018-01-04,6
248.43002,29,15220.350116,2018-07-03,14
294.88,28,15220.350235,2018-05-27,31
209.65999,36,15221.205978,2017-09-14,4
305.6933,39,15221.206069,2018-05-08,10
240.00334,27,15221.206086,2017-06-27,27
247.54,36,15221.929413,2018-01-17,15
268.83997,29,15221.929516,2018-05-24,17
241.1667,37,15223.8627,2018-02-03,8
225.36331,36,15223.862793,2018-08-21,24
220.82333,31,15225.093693,2018-07-30,0
371.2767,39,15225.783185,2017-11-30,29
305.1667,41,15227.091871,2018-02-14,2
238.17334,27,15227.091968,2017-12-09,18
265.61334,35,15227.942741,2018-08-08,5
259.91336,34,15228.812215,2018-05-15,16
249.0933,39,15229.632196,2018-01-08,7
221.75002,34,15229.632293,2018-05-26,19
261.84006,31,15230.825664,2018-03-14,23
266.07333,42,15232.72664,2018-01-28,1
177.18002,18,15232.726765,2018-01-04,31
216.74002,22,15233.640322,2017-12-29,6
244.11333,30,15233.640416,2018-02-20,21
227.7567,32,15235.350168,2017-05-30,12
285.8233,32,15236.569689,2017-10-01,3
235.28668,37,15237.490263,2017-06-07,13
293.21335,31,15237.490358,2017-08-01,20
241.03998,39,15237.490375,2018-01-23,22
262.05667,25,15238.137222,2018-01-02,10
322.81345,38,15238.702804,2017-08-19,28
242.70667,26,15239.411908,2017-06-01,17
279.20673,35,15240.308447,2018-05-18,26
272.7367,41,15241.291645,2018-07-01,11
298.32996,35,15242.10279,2018-05-05,9
277.94003,32,15243.16666,2018-02-03,14
227.79335,38,15243.166763,2018-04-07,25
314.78992,36,15246.89391,2017-06-21,15
282.87662,33,15246.894051,2017-11-22,24
250.28996,37,15246.894085,2018-03-08,27
224.10669,42,15246.894108,2018-02-28,30
298.27664,38,15247.552226,2017-11-03,4
339.69333,34,15247.552316,2017-08-18,8
221.89667,29,15248.170474,2018-01-08,5
243.66005,31,15249.069281,2017-05-29,2
254.82668,28,15249.069397,2018-05-19,7
244.81667,31,15250.606527,2018-07-11,16
298.58673,35,15251.973691,2018-01-28,18
265.50003,37,15251.973805,2017-10-25,29
315.24335,39,15252.617492,2017-08-15,0
234.00337,28,15253.265365,2017-08-07,21
285.23666,26,15255.900424,2018-06-11,20
297.2534,36,15255.900542,2017-08-08,23
244.1667,24,15255.900561,2017-07-31,28
290.41992,39,15256.756057,2017-09-29,19
300.92004,36,15258.086458,2017-06-30,1
252.62003,36,15258.086553,2017-11-16,31
321.90674,33,15258.868169,2017-11-18,12
263.17667,32,15259.770877,2017-08-24,3
140.10335,38,15260.520725,2018-05-14,6
286.2333,33,15261.378705,2018-07-15,13
252.01001,28,15262.084274,2018-02-16,9
251.11337,33,15263.475322,2018-03-28,17
230.4567,37,15264.293703,2018-01-16,22
235.79332,25,15265.088029,2018-04-06,30
298.82,35,15267.665332,2018-07-26,14
306.10333,30,15268.50394,2017-06-25,24
274.94666,28,15269.326761,2017-08-02,2
293.8633,30,15269.326861,2017-11-12,4
276.7334,43,15269.326879,2017-10-03,10
190.30334,31,15269.326892,2018-04-25,27
274.49002,24,15270.168079,2017-11-22,0
225.91335,41,15270.168171,2018-02-28,26
243.66005,41,15271.133755,2018-04-19,11
229.84673,40,15271.883066,2018-08-24,25
311.33667,32,15273.827714,2018-05-11,16
315.88336,38,15274.773633,2017-11-30,15
226.05666,36,15275.46388,2018-01-30,7
335.36002,38,15275.463996,2017-12-06,8
267.92334,32,15276.80948,2017-12-13,21
189.49336,29,15277.725215,2018-04-05,20
272.51004,29,15277.725305,2018-03-03,23
249.62668,36,15278.515936,2018-04-17,29
283.79333,28,15279.117486,2017-10-28,31
186.45335,30,15280.456459,2018-01-06,1
296.86002,29,15281.690785,2017-08-15,6
196.6967,34,15281.690883,2018-04-16,19
265.20667,42,15282.315453,2017-10-03,18
274.0833,37,15283.082081,2017-07-13,28
219.09001,28,15283.79268,2017-06-12,17
248.83336,34,15284.666589,2018-07-27,3
233.33665,36,15285.600746,2018-05-01,12
242.59668,28,15285.600866,2017-11-25,30
267.85336,28,15289.207074,2017-07-24,10
198.60329,58,15290.070051,2017-09-07,5
200.80333,30,15290.932589,2017-11-23,27
290.68338,31,15291.838328,2018-04-08,2
280.88336,42,15291.838418,2017-11-29,13
280.1033,33,15293.331677,2018-05-28,4
291.60004,40,15293.331773,2018-07-29,22
255.19,32,15293.331789,2018-01-05,26
276.91333,32,15294.269139,2018-07-04,11
213.71002,31,15294.269229,2017-05-31,25
354.56332,35,15295.867207,2018-03-02,0
276.43668,26,15295.867326,2018-03-15,21
317.99667,39,15297.187473,2018-07-29,24
306.31335,32,15298.213742,2018-07-27,15
275.2467,29,15298.986311,2018-04-21,20
235.62337,37,15300.986556,2018-02-27,16
280.64334,29,15302.87381,2017-07-17,19
263.22665,33,15302.873929,2017-08-03,31
226.55,25,15303.731568,2018-03-27,12
220.28664,58,15304.338672,2017-08-31,9
219.32997,31,15305.204488,2017-09-30,18
279.1201,38,15305.204581,2018-08-17,23
283.9467,42,15306.101875,2017-09-02,8
273.55338,30,15306.102005,2018-05-31,17
276.89,36,15306.742504,2017-11-30,1
260.73337,39,15306.742599,2017-11-29,29
261.75665,36,15308.110964,2017-11-13,6
255.61667,45,15308.111061,2017-05-28,7
237.24667,55,15308.111081,2017-08-31,14
258.8,32,15308.883791,2018-02-07,30
253.90335,26,15309.887385,2018-06-20,5
236.39003,36,15311.128929,2017-09-12,3
237.73335,30,15311.935445,2018-05-22,10
208.63002,28,15311.935568,2018-06-12,27
327.82996,39,15311.9356,2018-06-17,28
243.21,26,15313.295408,2018-04-06,11
281.89334,32,15315.258645,2018-05-06,2
256.5267,31,15316.231711,2018-05-04,4
247.57336,33,15316.23183,2017-10-11,13
202.39001,24,15316.231854,2017-12-27,20
241.26668,28,15316.231866,2018-07-20,21
307.4067,33,15317.675746,2017-09-29,22
234.69998,24,15320.355095,2017-11-19,19
261.8267,32,15320.355266,2017-05-30,24
241.86667,36,15320.355301,2018-07-16,25
238.88667,37,15322.305023,2018-08-26,0
274.95004,32,15323.533763,2018-01-10,16
221.68336,26,15324.499687,2017-12-04,8
239.66335,29,15324.499777,2018-05-20,12
297.98334,43,15324.499795,2017-10-24,26
227.95001,38,15325.390858,2018-08-27,15
212.62999,32,15326.306401,2018-05-13,31
243.58334,30,15327.215328,2018-05-19,18
246.58665,33,15328.303516,2017-07-22,9
262.1967,35,15331.380879,2017-11-11,1
297.09332,36,15331.381021,2018-07-09,17
260.40332,32,15332.531521,2018-07-10,5
254.49335,31,15333.233884,2017-12-23,3
254.17668,26,15334.725338,2018-04-04,13
251.7467,41,15334.725433,2018-01-22,23
174.12334,31,15335.626091,2017-12-19,11
274.17667,40,15335.626211,2017-07-28,29
256.06335,35,15336.972823,2018-03-18,10
299.2,35,15336.972948,2018-03-21,27
260.98334,35,15336.972965,2017-06-08,28
282.94336,39,15336.972977,2017-11-18,30
244.86668,30,15337.668839,2018-04-05,20
222.58336,42,15338.402599,2017-06-14,6
234.65665,43,15339.215944,2017-06-13,14
293.92328,32,15339.216035,2018-07-13,21
268.05002,33,15339.890493,2017-12-07,4
277.9667,25,15340.669108,2017-12-27,0
272.34332,32,15340.669257,2018-06-09,22
239.18002,46,15341.461025,2017-09-28,7
247.39668,38,15342.800754,2018-05-02,2
229.89003,33,15344.112076,2018-06-26,25
300.81332,35,15345.472649,2017-12-24,24
254.42998,27,15346.275174,2018-07-19,18
298.8133,37,15346.979517,2017-06-25,19
289.55667,32,15347.675995,2017-10-23,26
283.95667,32,15349.315596,2018-04-09,31
257.0967,35,15350.608181,2018-02-18,15
241.07664,39,15351.877326,2017-11-07,16
252.12668,40,15353.273384,2018-05-02,12
165.38669,36,15353.830993,2017-09-12,9
229.27002,28,15354.579017,2017-09-17,23
264.88666,31,15355.52056,2017-11-24,3
257.60663,44,15356.410506,2018-03-08,8
254.38336,27,15356.410632,2017-12-29,30
295.2967,30,15357.212406,2018-03-09,29
303.08664,36,15358.029964,2017-12-07,1
236.46669,25,15358.773287,2017-09-23,22
224.68333,32,15360.136717,2017-09-09,10
297.55664,31,15360.136811,2017-07-04,20
247.24333,35,15361.147848,2018-06-03,11
266.90662,36,15361.147966,2018-07-22,13
284.26666,42,15363.33105,2018-07-08,5
228.63336,43,15363.331146,2017-12-14,17
225.33334,35,15364.070678,2018-06-02,6
278.71005,36,15365.499973,2018-07-28,14
329.78662,39,15365.500098,2017-07-07,27
291.3134,39,15365.500117,2017-09-22,28
218.95665,37,15366.275534,2018-01-30,21
296.62003,36,15367.043834,2017-07-29,0
234.10669,37,15367.043936,2017-11-27,4
269.56665,27,15367.043953,2018-03-26,19
279.97998,36,15367.763906,2018-03-20,7
218.78667,36,15369.201342,2017-11-07,2
307.06332,34,15369.20144,2017-10-12,25
196.06331,33,15370.375659,2017-09-04,18
283.7134,34,15370.375803,2017-12-13,24
283.66992,34,15372.187292,2017-11-12,26
215.36668,33,15373.014013,2018-08-14,31
270.93668,29,15374.968724,2017-06-27,9
263.51,30,15374.968813,2018-04-24,12
240.31665,26,15375.751874,2017-10-19,29
238.04666,28,15376.408514,2018-06-08,30
267.44003,32,15377.573508,2017-12-16,23
249.43001,35,15380.551936,2017-06-06,8
233.06673,29,15380.552051,2018-06-14,13
299.44666,41,15380.552071,2017-10-25,16
246.79335,33,15381.313305,2018-07-05,22
278.56668,35,15382.288076,2018-08-26,1
241.73332,24,15382.288166,2017-10-28,21
266.57663,34,15383.672723,2018-06-08,10
310.62003,31,15384.524782,2018-06-22,5
283.06,35,15384.52488,2018-02-04,20
241.26334,42,15385.412908,2018-05-22,3
235.41997,49,15385.413026,2017-09-01,15
299.06335,37,15386.602418,2017-10-28,11
196.62001,31,15386.602506,2017-06-12,14
303.3333,33,15387.89909,2017-10-18,28
241.9867,33,15389.286346,2017-11-12,4
292.0533,37,15389.286434,2017-08-23,6
253.23,33,15389.286453,2017-06-28,19
252.47003,37,15390.610531,2017-06-13,27
280.6567,36,15391.362303,2017-07-07,0
269.84668,35,15391.362389,2017-07-02,7
277.0967,43,15392.6892,2017-07-16,17
293.3933,36,15393.508577,2017-10-23,2
256.03336,37,15394.427088,2018-08-16,25
261.67337,29,15395.281761,2018-03-14,12
306.11664,36,15395.28186,2017-06-10,24
308.49,37,15398.048983,2017-08-08,26
283.36,30,15398.725024,2017-10-01,23
270.6067,33,15398.725126,2018-04-06,29
308.28006,35,15399.416152,2017-08-05,9
270.58337,44,15400.805122,2017-11-29,18
305.58337,36,15401.497228,2017-06-17,30
290.02332,27,15403.731642,2018-04-27,5
204.71335,27,15403.731732,2017-12-26,20
322.11667,33,15404.422722,2017-11-12,8
276.62665,33,15404.422811,2018-04-24,13
254.29666,32,15405.298698,2018-04-03,1
292.27332,34,15405.29879,2018-05-30,16
307.77335,33,15406.019367,2018-05-18,21
193.79669,28,15406.864861,2018-02-22,14
208.57336,31,15407.694375,2018-05-25,15
175.84337,32,15408.522314,2017-11-15,3
315.46332,35,15409.344025,2018-02-09,10
248.33665,28,15410.164724,2018-02-22,4
239.11,30,15410.164811,2017-10-20,28
267.20334,27,15411.21398,2018-06-08,27
275.83002,34,15412.000443,2017-07-13,11
249.87,25,15412.000536,2018-04-02,17
298.3867,31,15412.966741,2018-07-17,6
282.32666,31,15414.729089,2017-08-23,0
210.05334,45,15414.729178,2017-11-08,22
274.11,31,15416.567892,2018-05-18,2
307.29,34,15416.568007,2018-02-18,7
299.1366,61,15416.568027,2017-09-20,31
276.21664,26,15417.41637,2018-06-10,26
253.73666,34,15420.085614,2018-01-29,12
266.79,36,15421.559478,2017-09-10,24
269.25333,37,15421.559593,2018-04-07,25
257.47,32,15423.08027,2018-05-04,9
288.43005,46,15423.080362,2018-05-16,19
298.63663,35,15424.464302,2017-06-24,23
272.4367,31,15424.464415,2017-09-23,30
261.86664,29,15425.149015,2018-04-20,20
245.69,28,15425.986213,2018-04-02,1
216.61,29,15425.986364,2017-07-25,8
237.29001,37,15425.986401,2017-05-30,29
299.51334,36,15427.319842,2017-08-05,18
303.88336,30,15427.957145,2017-08-07,21
245.20668,33,15429.234118,2017-11-30,16
248.60669,30,15430.19877,2018-06-05,3
290.05338,32,15430.198871,2018-02-25,14
268.92996,37,15431.5683,2017-10-26,13
273.21664,40,15433.195637,2018-08-04,5
274.30005,27,15434.324316,2018-01-14,0
239.3667,31,15434.324408,2018-03-24,17
294.13333,32,15435.709061,2018-05-17,6
266.6667,37,15436.517731,2018-04-12,10
279.78336,37,15437.271051,2018-01-15,4
179.96,27,15437.271144,2018-03-27,26
304.21997,37,15437.271161,2017-12-14,28
259.68338,41,15438.439806,2018-02-13,15
257.78665,29,15438.43993,2018-08-20,31
214.61,23,15439.207161,2018-03-28,24
204.32333,31,15440.116716,2018-01-17,2
285.42667,38,15440.116811,2017-07-16,11
287.01672,34,15442.079936,2017-08-18,7
270.94666,31,15443.406188,2018-06-15,12
177.21664,45,15444.101907,2017-09-06,27
270.16998,30,15445.668263,2018-05-08,9
268.89667,28,15446.43859,2017-10-21,20
234.33328,33,15446.438679,2017-05-30,25
269.48663,32,15447.205262,2018-03-31,19
260.99667,45,15447.943566,2017-06-05,22
252.82661,31,15447.943657,2018-03-04,23
286.13333,30,15448.778259,2018-08-13,8
114.07335,31,15449.611099,2018-05-07,29
290.22003,33,15449.611195,2018-05-25,30
307.91327,31,15453.595948,2018-06-24,3
224.62665,32,15453.596083,2017-06-15,16
304.96338,35,15453.596102,2018-03-30,18
255.21664,32,15454.637094,2018-07-24,14
311.97333,35,15454.637193,2017-09-29,21
240.56335,39,15455.392462,2017-09-16,1
289.6467,32,15456.123794,2017-07-02,13
241.80003,30,15456.949323,2018-05-18,17
293.27338,25,15458.321533,2018-03-14,11
266.13,27,15458.321627,2017-12-18,31
169.8267,21,15459.770022,2018-01-04,27
207.12334,31,15460.492836,2017-05-30,26
258.7,31,15460.492954,2017-08-02,28
279.68332,37,15461.281862,2018-06-17,5
259.08664,34,15461.281953,2017-11-06,6
257.16333,33,15463.500265,2017-11-09,24
292.74335,38,15464.903794,2018-03-20,10
270.01334,42,15465.959746,2018-08-10,0
278.9767,38,15465.959863,2018-02-24,4
269.48334,29,15467.393816,2018-01-07,9
206.78334,35,15468.533948,2018-05-14,7
284.85,39,15469.401597,2018-07-29,2
250.16335,28,15469.401686,2018-01-07,22
258.50998,36,15470.877454,2017-07-14,12
243.17665,30,15472.304868,2017-12-18,29
260.55002,46,15473.102834,2017-11-06,15
280.09662,34,15474.620567,2017-07-05,8
285.4633,36,15474.620687,2017-10-13,19
226.96664,33,15474.620719,2017-11-13,30
252.38669,22,15475.500994,2017-12-23,11
334.18994,38,15475.50111,2017-07-10,20
256.48337,36,15475.50113,2017-06-10,23
275.02332,40,15476.724085,2017-07-16,25
234.14001,31,15478.225175,2018-01-18,14
255.98004,34,15479.795236,2018-08-27,16
293.83005,35,15480.866883,2017-09-29,18
219.31999,34,15480.867,2018-05-24,21
263.57,28,15482.612931,2018-06-10,26
207.27002,28,15483.453173,2017-07-19,5
209.84665,32,15483.453266,2017-10-11,31
