#{"t_start": 1682366685.4354064, "env_id": null}
r,l,t,current_date,agent_id
29.113335,30,307.875075,2018-06-17,31
114.67668,34,308.541929,2017-08-25,8
121.46666,28,308.542011,2018-01-07,16
47.31666,26,309.298754,2017-10-09,30
128.97664,31,310.713788,2018-03-19,17
75.869995,33,310.713864,2017-12-08,28
120.013336,32,311.528506,2017-09-29,4
113.0,25,311.528615,2018-08-02,25
141.92667,35,311.528646,2018-03-12,27
89.51666,31,312.79006,2017-10-16,26
85.113335,29,315.239516,2018-04-17,0
82.670006,31,315.90435,2018-01-13,6
161.29669,32,315.904431,2018-06-18,22
123.10667,24,316.782187,2018-06-19,11
107.79333,31,317.64489,2018-06-24,3
131.57002,26,318.364835,2018-03-29,5
61.93333,31,318.364912,2017-10-08,15
61.213333,23,319.774106,2018-07-02,2
111.60333,27,319.774235,2018-03-13,24
90.32333,31,320.995883,2018-01-04,10
125.41333,29,321.697973,2017-09-23,21
68.71999,24,321.69805,2017-07-12,29
29.056664,40,322.427508,2018-01-30,18
81.106674,33,324.329663,2018-05-07,9
31.21,28,324.329787,2018-05-24,14
56.0,34,326.316132,2018-04-30,1
102.61,39,326.316212,2017-09-10,19
88.66999,24,327.351455,2017-08-02,4
129.62001,32,327.351536,2017-08-03,20
122.579994,30,328.657082,2018-01-27,8
70.78333,44,328.657163,2017-11-12,13
105.493355,38,329.63065,2018-01-01,7
52.84,40,329.63075,2018-01-24,12
58.370003,30,329.630769,2018-05-17,30
103.61001,29,330.566101,2018-07-28,17
55.983334,40,330.566186,2017-09-19,23
96.26333,34,331.873121,2017-09-15,16
163.4267,35,331.8732,2017-11-18,31
117.216675,33,333.561131,2018-05-09,27
106.4,29,334.83676,2018-08-23,0
142.04337,28,335.577042,2018-04-01,11
174.44336,28,336.448674,2018-03-27,3
64.67334,30,336.448764,2017-10-26,6
158.59665,38,336.448785,2018-02-25,28
104.950005,36,337.339278,2018-03-21,26
68.54,40,338.40661,2017-11-01,25
42.906666,31,339.242556,2018-04-24,15
114.81334,28,340.525263,2018-03-18,21
53.43667,33,341.894249,2018-06-23,24
112.04,34,342.573503,2017-12-03,2
122.083336,39,342.573581,2017-06-25,22
80.16333,31,342.573598,2018-02-11,29
141.16331,39,344.128903,2017-07-11,5
69.68,26,344.924589,2017-06-23,4
91.55334,24,344.92469,2017-08-01,8
63.756653,31,344.924717,2017-06-19,9
108.786674,36,344.924729,2018-03-07,10
66.513336,34,344.924741,2017-11-06,18
20.23333,34,346.681507,2018-05-26,14
74.43667,26,347.547579,2018-06-19,23
150.68333,34,348.865348,2018-04-07,1
20.326668,27,349.64249,2018-08-11,16
108.41333,33,351.437507,2017-12-04,12
46.506668,34,351.437587,2018-05-07,13
76.183334,36,353.404665,2018-08-29,30
42.969997,33,353.404758,2017-07-04,31
39.256668,29,354.094116,2017-08-17,0
144.66335,38,354.988029,2018-04-25,7
83.65666,29,354.988125,2017-12-05,11
150.49335,41,354.988144,2017-09-14,20
123.62334,29,355.835099,2017-05-28,6
131.56332,38,355.835179,2018-04-16,17
-78.05666,44,355.835199,2017-09-07,19
60.67667,33,355.835213,2017-08-18,27
36.580006,30,356.596368,2018-03-26,28
91.09333,29,357.802873,2017-08-24,25
64.943344,31,357.802951,2018-06-29,26
